                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                           12115          7.0000000000000000E+001          6.5000000000000000E+001          1.1000000000000001E+000                       "gfortran"                          "9.2.0"          "x86_64-linux-20190830"                       "20211029" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10 
                     period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                lg_mtransfer_rate                            J_orb 
         1.6474329528068561E+000          2.7963794952827961E+001          4.3007707506321435E+002          4.2903781419998779E+002          1.0590199444262872E+001          1.0601912939382482E+001         -8.0558957177809443E-001         -7.7116387821401755E-001         -9.8999999999999986E+001          8.9965174301935312E+054 
         1.6484103837535584E+000          2.7972097383578276E+001          4.2994503115756669E+002          4.2891536215196692E+002          1.0593396008780742E+001          1.0605008279657254E+001         -1.0000000000000000E+000         -7.7137486348839601E-001         -9.8999999999999986E+001          8.9938630718934341E+054 
         1.6491923095503258E+000          2.7978738986716500E+001          4.2974189895664227E+002          4.2891511418167232E+002          1.0597054290108700E+001          1.0606382920498799E+001         -1.0000000000000000E+000         -7.7162163639642045E-001         -9.8999999999999986E+001          8.9917482880224512E+054 
         1.6511402201129610E+000          2.7995276052407345E+001          4.2923639976978205E+002          4.2891454186878792E+002          1.0606166654230302E+001          1.0609802472360213E+001         -1.0000000000000000E+000         -7.7247132330417168E-001         -9.8999999999999986E+001          8.9864798202698978E+054 
         1.6558253082802565E+000          2.8035002436244902E+001          4.2802371572689816E+002          4.2891342780252643E+002          1.0628077542357889E+001          1.0617998526368096E+001         -1.0000000000000000E+000         -7.7487221447068755E-001         -9.8999999999999986E+001          8.9738072413913374E+054 
         1.6609163448918964E+000          2.8078097329691996E+001          4.2671116448470275E+002          4.2891252789405172E+002          1.0651876844024054E+001          1.0626862201302771E+001         -1.0000000000000000E+000         -7.7840641630730656E-001         -9.8999999999999986E+001          8.9600407867091193E+054 
         1.6656235284350893E+000          2.8117875309232826E+001          4.2550238896670947E+002          4.2891197182107470E+002          1.0673872418182860E+001          1.0635018571611756E+001         -1.0000000000000000E+000         -7.8216344663066883E-001         -9.8999999999999986E+001          8.9473166808037953E+054 
         1.6697001978512913E+000          2.8152273717031676E+001          4.2445929108145145E+002          4.2891167577678897E+002          1.0692914456091430E+001          1.0642053037479101E+001         -1.0000000000000000E+000         -7.8597338744301215E-001         -9.8999999999999986E+001          8.9363017757895199E+054 
         1.6727843487634073E+000          2.8178265755156243E+001          4.2367245678801947E+002          4.2891156620540403E+002          1.0707316002015276E+001          1.0647356780303124E+001         -1.0000000000000000E+000         -7.9000212909364076E-001         -9.8999999999999986E+001          8.9279715457426746E+054 
         1.6748125952983641E+000          2.8195344079723633E+001          4.2315607656112206E+002          4.2891155209158114E+002          1.0716784907314164E+001          1.0650836100609334E+001         -1.0000000000000000E+000         -7.9341036965733569E-001         -9.8999999999999986E+001          8.9224944433947283E+054 
         1.6753928356538343E+000          2.8200227706413855E+001          4.2300850892998642E+002          4.2891155518597634E+002          1.0719493464158365E+001          1.0651830247495241E+001         -1.0000000000000000E+000         -7.9447900089144663E-001         -9.8999999999999986E+001          8.9209277914099188E+054 
         1.6758107662595789E+000          2.8203744660981513E+001          4.2290226409049029E+002          4.2891155920140790E+002          1.0721444275615067E+001          1.0652545973382963E+001         -1.0000000000000000E+000         -7.9547611475729119E-001         -9.8999999999999986E+001          8.9197994509571136E+054 
         1.6761990172678782E+000          2.8207011371310486E+001          4.2280359428421468E+002          4.2891156574779802E+002          1.0723256492318214E+001          1.0653210580474303E+001         -1.0000000000000000E+000         -7.9652959792216271E-001         -9.8999999999999986E+001          8.9187512186529916E+054 
         1.6765606139947300E+000          2.8210053382927256E+001          4.2271172365062637E+002          4.2891157462984063E+002          1.0724944248957538E+001          1.0653829298466286E+001         -1.0000000000000000E+000         -7.9771455251026868E-001         -9.8999999999999986E+001          8.9177749128788877E+054 
         1.6772778254150607E+000          2.8216085778678753E+001          4.2252957004736817E+002          4.2891160232747632E+002          1.0728291715985259E+001          1.0655055686954370E+001         -1.0000000000000000E+000         -8.0088398875154332E-001         -9.8999999999999986E+001          8.9158382353761234E+054 
         1.6782438347114101E+000          2.8224207789992569E+001          4.2228435445556931E+002          4.2891166881859863E+002          1.0732800182111083E+001          1.0656705561876878E+001         -1.0000000000000000E+000         -8.1377061313131238E-001         -9.8999999999999986E+001          8.9132288550171485E+054 
         1.6784312781457686E+000          2.8225783230160374E+001          4.2223678092180876E+002          4.2891169008980336E+002          1.0733674991669888E+001          1.0657025310515195E+001         -1.0000000000000000E+000         -8.1997125572061746E-001         -9.8999999999999986E+001          8.9127221815142845E+054 
